loan_id,loan_number,customer_id,product_id,branch_id,officer_id,loan_type,loan_amount,outstanding_amount,interest_rate,tenure_months,start_date,maturity_date,credit_grade,loan_status
LN00171,LN7708000171,CU01229,PR011,BR010,OF0014,PERSONAL_LOAN,2784204.69,1531303.94,12.02,36,2020-03-06,2023-03-06,A,ACTIVE
LN00172,LN2145000172,CU01025,PR011,BR008,OF0064,PERSONAL_LOAN,4514121.40,630293.79,8.38,36,2023-09-02,2026-09-02,B,CLOSED
LN00173,LN5575000173,CU03540,PR012,BR008,OF0075,PERSONAL_LOAN,3121749.40,2034822.58,10.12,24,2018-02-02,2020-02-02,A,DEFAULTED
LN00174,LN9540000174,CU04791,PR011,BR003,OF0001,PERSONAL_LOAN,1957859.30,1822645.29,12.16,240,2020-10-23,2040-10-23,D,CLOSED
LN00175,LN2762000175,CU04640,PR011,BR008,OF0036,PERSONAL_LOAN,1043159.12,450855.44,9.55,60,2019-10-28,2024-10-28,B,CLOSED
LN00176,LN7032000176,CU04153,PR014,BR006,OF0095,HOME_LOAN,385505.73,281639.68,10.55,180,2022-08-13,2037-08-13,C,DEFAULTED
LN00177,LN5672000177,CU01044,PR010,BR001,OF0074,PERSONAL_LOAN,4874825.04,2029121.17,8.25,60,2022-10-02,2027-10-02,C,DEFAULTED
LN00178,LN4794000178,CU04101,PR011,BR010,OF0021,PERSONAL_LOAN,3882618.55,3798493.10,9.39,12,2019-08-23,2020-08-23,B,DEFAULTED
LN00179,LN8812000179,CU04149,PR013,BR010,OF0006,HOME_LOAN,4729016.51,3789395.88,15.43,180,2022-05-14,2037-05-14,B,CLOSED
LN00180,LN9951000180,CU00719,PR015,BR003,OF0072,HOME_LOAN,4124632.72,987966.95,10.53,12,2022-09-12,2023-09-12,B,DEFAULTED
LN00181,LN5931000181,CU00015,PR015,BR008,OF0082,HOME_LOAN,2839571.01,1833544.86,10.80,180,2019-06-28,2034-06-28,A,CLOSED
LN00182,LN4019000182,CU02664,PR012,BR004,OF0022,PERSONAL_LOAN,3604357.92,2414015.81,7.84,60,2018-04-05,2023-04-05,B,ACTIVE
LN00183,LN9670000183,CU03152,PR013,BR009,OF0062,HOME_LOAN,230454.84,225779.18,8.62,240,2020-03-24,2040-03-24,B,ACTIVE
LN00184,LN8024000184,CU02071,PR013,BR001,OF0031,HOME_LOAN,1198566.31,786473.19,15.65,120,2023-11-08,2033-11-08,B,CLOSED
LN00185,LN5151000185,CU03894,PR013,BR008,OF0075,HOME_LOAN,2154319.22,2069832.24,8.77,60,2019-05-01,2024-05-01,A,ACTIVE
LN00186,LN7331000186,CU00516,PR013,BR004,OF0022,HOME_LOAN,3417375.95,1985196.44,8.82,120,2024-05-08,2034-05-08,A,CLOSED
LN00187,LN3636000187,CU03149,PR015,BR003,OF0038,HOME_LOAN,3151151.75,1295803.57,10.47,24,2024-04-20,2026-04-20,C,ACTIVE
LN00188,LN6877000188,CU04882,PR014,BR007,OF0056,HOME_LOAN,851953.12,686705.09,15.19,12,2024-02-07,2025-02-07,B,ACTIVE
LN00189,LN4280000189,CU02552,PR014,BR003,OF0032,HOME_LOAN,4159220.76,464372.92,11.20,180,2021-02-20,2036-02-20,C,DEFAULTED
LN00190,LN8802000190,CU00533,PR015,BR003,OF0044,HOME_LOAN,339808.91,266945.24,8.26,12,2024-01-19,2025-01-19,A,CLOSED
LN00191,LN2085000191,CU01308,PR013,BR009,OF0017,HOME_LOAN,121736.89,46834.45,15.27,240,2019-06-06,2039-06-06,B,ACTIVE
LN00192,LN8532000192,CU03125,PR010,BR001,OF0031,PERSONAL_LOAN,1125499.52,126257.09,7.48,36,2021-10-22,2024-10-22,B,ACTIVE
LN00193,LN9497000193,CU01863,PR015,BR004,OF0030,HOME_LOAN,3727550.27,2531619.03,15.26,24,2022-12-31,2024-12-31,A,DEFAULTED
LN00194,LN7932000194,CU04129,PR010,BR007,OF0023,PERSONAL_LOAN,1942110.22,438304.08,10.91,24,2023-05-18,2025-05-18,B,DEFAULTED
LN00195,LN7788000195,CU03791,PR012,BR003,OF0035,PERSONAL_LOAN,152361.85,116261.41,10.55,36,2018-09-05,2021-09-05,B,ACTIVE
LN00196,LN4971000196,CU02765,PR010,BR002,OF0007,PERSONAL_LOAN,2765181.78,1437511.55,10.39,36,2022-08-16,2025-08-16,C,CLOSED
LN00197,LN6001000197,CU02000,PR015,BR003,OF0001,HOME_LOAN,1624309.92,968554.79,14.47,60,2023-08-05,2028-08-05,C,DEFAULTED
LN00198,LN4608000198,CU03928,PR011,BR004,OF0027,PERSONAL_LOAN,1225863.80,1163664.15,7.31,36,2018-10-16,2021-10-16,B,ACTIVE
LN00199,LN7555000199,CU04146,PR015,BR005,OF0010,HOME_LOAN,465340.40,190398.13,12.04,180,2019-03-15,2034-03-15,C,CLOSED
LN00200,LN5816000200,CU02822,PR013,BR004,OF0063,HOME_LOAN,3898627.86,3375744.54,8.12,120,2019-09-11,2029-09-11,B,CLOSED
LN00201,LN3156000201,CU00395,PR011,BR006,OF0054,PERSONAL_LOAN,3606343.75,1009854.97,7.12,12,2019-09-14,2020-09-14,C,DEFAULTED
LN00202,LN2860000202,CU00502,PR011,BR001,OF0083,PERSONAL_LOAN,2906073.95,548267.95,13.27,180,2022-07-22,2037-07-22,D,ACTIVE
LN00203,LN6264000203,CU02161,PR010,BR004,OF0030,PERSONAL_LOAN,1029182.36,323736.12,7.54,240,2023-05-05,2043-05-05,B,ACTIVE
LN00204,LN5403000204,CU02608,PR015,BR004,OF0098,HOME_LOAN,4722764.03,1193359.69,8.37,36,2019-03-05,2022-03-05,C,ACTIVE
LN00205,LN8638000205,CU01228,PR011,BR002,OF0007,PERSONAL_LOAN,3645019.99,917143.43,7.10,36,2024-10-11,2027-10-11,B,ACTIVE
LN00206,LN2896000206,CU00682,PR012,BR010,OF0033,PERSONAL_LOAN,2939677.34,719259.93,15.41,36,2020-04-24,2023-04-24,B,ACTIVE
LN00207,LN6052000207,CU02724,PR010,BR006,OF0024,PERSONAL_LOAN,274109.48,218769.63,10.38,36,2020-02-21,2023-02-21,B,CLOSED
LN00208,LN5066000208,CU04932,PR011,BR010,OF0014,PERSONAL_LOAN,4755108.69,4440832.30,7.35,36,2018-04-13,2021-04-13,B,CLOSED
LN00209,LN5300000209,CU04210,PR015,BR006,OF0094,HOME_LOAN,2026116.05,660956.67,13.03,24,2024-02-13,2026-02-13,B,ACTIVE
LN00210,LN5161000210,CU01468,PR010,BR001,OF0074,PERSONAL_LOAN,1122626.27,422001.45,12.15,180,2022-02-17,2037-02-17,C,CLOSED
LN00211,LN8947000211,CU02013,PR011,BR002,OF0007,PERSONAL_LOAN,2325874.36,1159109.29,7.62,24,2020-02-14,2022-02-14,C,DEFAULTED
LN00212,LN7501000212,CU00073,PR013,BR002,OF0066,HOME_LOAN,793828.38,714018.05,12.22,120,2023-03-20,2033-03-20,A,CLOSED
LN00213,LN4196000213,CU02085,PR014,BR010,OF0004,HOME_LOAN,2721700.62,620019.31,9.60,24,2023-08-10,2025-08-10,B,CLOSED
LN00214,LN1525000214,CU01660,PR013,BR008,OF0093,HOME_LOAN,2101352.68,1090152.12,11.16,60,2022-04-01,2027-04-01,D,ACTIVE
LN00215,LN2667000215,CU00175,PR011,BR006,OF0048,PERSONAL_LOAN,1682790.12,1300251.11,13.48,24,2021-02-09,2023-02-09,B,DEFAULTED
LN00216,LN4623000216,CU01014,PR010,BR007,OF0028,PERSONAL_LOAN,791446.63,543278.92,9.97,12,2024-04-10,2025-04-10,C,ACTIVE
LN00217,LN9879000217,CU03717,PR012,BR006,OF0094,PERSONAL_LOAN,2665672.55,294422.19,14.61,180,2019-10-17,2034-10-17,B,DEFAULTED
LN00218,LN9735000218,CU02861,PR011,BR005,OF0034,PERSONAL_LOAN,4814719.11,4344582.36,7.58,180,2023-05-07,2038-05-07,A,CLOSED
LN00219,LN7008000219,CU03428,PR010,BR002,OF0073,PERSONAL_LOAN,3132251.44,564737.71,13.30,240,2018-06-02,2038-06-02,B,CLOSED
LN00220,LN2169000220,CU03759,PR014,BR008,OF0093,HOME_LOAN,1147618.96,969105.56,12.98,24,2024-10-05,2026-10-05,B,ACTIVE
LN00221,LN1477000221,CU04687,PR013,BR003,OF0032,HOME_LOAN,3472024.33,1483330.96,10.12,24,2019-09-11,2021-09-11,B,DEFAULTED
LN00222,LN8290000222,CU00923,PR010,BR009,OF0058,PERSONAL_LOAN,577754.17,330530.62,9.19,36,2020-07-11,2023-07-11,B,ACTIVE
LN00223,LN9135000223,CU04788,PR015,BR007,OF0065,HOME_LOAN,490694.37,65708.48,7.81,24,2020-01-23,2022-01-23,B,DEFAULTED
LN00224,LN1548000224,CU01850,PR013,BR007,OF0065,HOME_LOAN,562826.54,560422.76,12.75,24,2020-05-12,2022-05-12,B,ACTIVE
LN00225,LN9239000225,CU04918,PR014,BR006,OF0095,HOME_LOAN,3826495.54,2979601.19,11.14,240,2019-04-18,2039-04-18,C,DEFAULTED
LN00226,LN2266000226,CU02875,PR012,BR005,OF0010,PERSONAL_LOAN,3565108.50,1568304.89,7.27,12,2023-09-20,2024-09-20,B,CLOSED
LN00227,LN6427000227,CU01714,PR012,BR009,OF0091,PERSONAL_LOAN,2566916.28,1680173.29,14.06,240,2022-02-23,2042-02-23,D,DEFAULTED
LN00228,LN4443000228,CU03882,PR012,BR007,OF0023,PERSONAL_LOAN,3000571.57,1832293.86,14.70,120,2021-08-29,2031-08-29,B,ACTIVE
LN00229,LN7372000229,CU04089,PR013,BR006,OF0054,HOME_LOAN,1518870.04,393288.54,9.21,240,2020-10-14,2040-10-14,B,ACTIVE
LN00230,LN2376000230,CU04919,PR015,BR009,OF0067,HOME_LOAN,4821621.86,3023572.97,7.06,12,2021-10-28,2022-10-28,B,DEFAULTED
LN00231,LN2259000231,CU04187,PR014,BR007,OF0065,HOME_LOAN,2336974.31,1745963.68,9.89,240,2022-03-26,2042-03-26,A,ACTIVE
LN00232,LN6038000232,CU00078,PR012,BR008,OF0082,PERSONAL_LOAN,4415421.17,2744777.12,7.89,60,2018-10-04,2023-10-04,B,DEFAULTED
LN00233,LN9384000233,CU00909,PR011,BR008,OF0093,PERSONAL_LOAN,3293248.38,3142859.84,15.23,180,2024-10-09,2039-10-09,A,DEFAULTED
LN00234,LN4714000234,CU04122,PR011,BR004,OF0046,PERSONAL_LOAN,200891.96,105663.04,8.43,180,2020-12-25,2035-12-25,B,CLOSED
LN00235,LN6246000235,CU02362,PR012,BR005,OF0040,PERSONAL_LOAN,995961.60,168022.82,10.03,36,2022-04-26,2025-04-26,A,ACTIVE
LN00236,LN3195000236,CU04206,PR015,BR004,OF0022,HOME_LOAN,2371184.54,852551.63,11.28,24,2020-01-07,2022-01-07,C,CLOSED
LN00237,LN1921000237,CU00433,PR013,BR006,OF0012,HOME_LOAN,3034835.64,2927842.56,8.91,60,2020-03-13,2025-03-13,B,ACTIVE
LN00238,LN4849000238,CU02416,PR011,BR006,OF0095,PERSONAL_LOAN,2614440.43,1804446.72,11.85,24,2024-11-15,2026-11-15,C,ACTIVE
LN00239,LN3188000239,CU03255,PR015,BR007,OF0023,HOME_LOAN,3349142.12,2511534.35,11.04,120,2020-09-18,2030-09-18,A,DEFAULTED
LN00240,LN4050000240,CU04755,PR011,BR006,OF0092,PERSONAL_LOAN,1655347.58,1290051.94,13.84,180,2021-03-28,2036-03-28,B,DEFAULTED
LN00241,LN5006000241,CU03619,PR011,BR003,OF0025,PERSONAL_LOAN,4028061.24,2211703.96,15.83,120,2024-06-09,2034-06-09,A,CLOSED
LN00242,LN7612000242,CU03044,PR014,BR008,OF0097,HOME_LOAN,2437650.96,679025.80,14.15,60,2023-10-28,2028-10-28,A,ACTIVE
LN00243,LN3848000243,CU04221,PR015,BR006,OF0095,HOME_LOAN,3339060.72,1753609.63,12.84,120,2024-03-06,2034-03-06,B,CLOSED
LN00244,LN8208000244,CU02956,PR015,BR008,OF0082,HOME_LOAN,2185538.46,1700238.03,14.29,240,2018-04-20,2038-04-20,B,CLOSED
LN00245,LN5875000245,CU02226,PR010,BR002,OF0079,PERSONAL_LOAN,4464736.28,2784290.29,12.49,120,2022-07-20,2032-07-20,C,CLOSED
LN00246,LN3945000246,CU03286,PR012,BR002,OF0073,PERSONAL_LOAN,887872.47,792276.81,11.64,120,2021-03-23,2031-03-23,A,DEFAULTED
LN00247,LN5282000247,CU01990,PR010,BR008,OF0093,PERSONAL_LOAN,4686892.11,4263985.45,10.92,36,2021-04-02,2024-04-02,B,DEFAULTED
LN00248,LN5719000248,CU01971,PR010,BR001,OF0031,PERSONAL_LOAN,1806845.68,811393.43,13.28,60,2021-04-08,2026-04-08,A,CLOSED
LN00249,LN8080000249,CU04406,PR014,BR001,OF0019,HOME_LOAN,3137384.38,1862221.37,9.17,24,2023-02-27,2025-02-27,B,CLOSED
LN00250,LN8016000250,CU01326,PR013,BR003,OF0025,HOME_LOAN,4437470.66,4241556.50,7.28,180,2023-08-17,2038-08-17,C,DEFAULTED
LN00251,LN5664000251,CU02219,PR012,BR009,OF0016,PERSONAL_LOAN,4012075.10,1149519.93,11.11,60,2018-11-22,2023-11-22,B,CLOSED
LN00252,LN5238000252,CU04485,PR015,BR005,OF0042,HOME_LOAN,1606471.08,1305234.55,14.89,240,2018-01-05,2038-01-05,D,CLOSED
LN00253,LN4307000253,CU04469,PR015,BR003,OF0032,HOME_LOAN,475263.25,243534.72,11.43,24,2018-01-24,2020-01-24,C,DEFAULTED
LN00254,LN9748000254,CU02518,PR015,BR006,OF0092,HOME_LOAN,4133664.60,1301226.74,13.08,240,2022-02-02,2042-02-02,A,DEFAULTED
LN00255,LN6185000255,CU01633,PR012,BR002,OF0066,PERSONAL_LOAN,410994.57,168519.15,13.31,36,2020-09-01,2023-09-01,C,DEFAULTED
LN00256,LN2862000256,CU01696,PR010,BR005,OF0029,PERSONAL_LOAN,2817517.16,1658965.81,7.82,24,2021-12-28,2023-12-28,C,DEFAULTED
LN00257,LN7742000257,CU01557,PR011,BR005,OF0002,PERSONAL_LOAN,4609846.79,3139442.76,8.00,24,2024-02-11,2026-02-11,C,CLOSED
LN00258,LN7491000258,CU04798,PR015,BR010,OF0059,HOME_LOAN,3500221.07,3007144.89,13.77,240,2019-07-23,2039-07-23,B,ACTIVE
LN00259,LN9630000259,CU04787,PR010,BR008,OF0093,PERSONAL_LOAN,931415.23,332528.27,14.99,12,2021-04-19,2022-04-19,C,CLOSED
LN00260,LN3776000260,CU04142,PR010,BR001,OF0083,PERSONAL_LOAN,127474.89,123381.31,14.83,12,2023-05-01,2024-05-01,A,DEFAULTED
LN00261,LN1122000261,CU00227,PR013,BR004,OF0063,HOME_LOAN,2181228.77,1268738.22,9.48,36,2021-05-16,2024-05-16,B,CLOSED
LN00262,LN1357000262,CU04873,PR012,BR007,OF0065,PERSONAL_LOAN,4021548.78,3604075.28,11.24,180,2023-01-08,2038-01-08,B,ACTIVE
LN00263,LN8769000263,CU02187,PR015,BR004,OF0046,HOME_LOAN,3131049.30,2724331.02,9.08,36,2023-02-11,2026-02-11,B,ACTIVE
LN00264,LN7382000264,CU03925,PR013,BR010,OF0006,HOME_LOAN,1783214.24,413546.85,14.44,12,2024-07-20,2025-07-20,A,DEFAULTED
LN00265,LN8841000265,CU04194,PR015,BR002,OF0026,HOME_LOAN,4661399.75,2511202.99,14.79,240,2021-07-29,2041-07-29,B,CLOSED
LN00266,LN5145000266,CU04239,PR011,BR009,OF0052,PERSONAL_LOAN,4028692.06,1144402.02,9.82,240,2021-05-23,2041-05-23,B,DEFAULTED
LN00267,LN4821000267,CU00746,PR014,BR002,OF0086,HOME_LOAN,1434162.41,366194.38,7.69,24,2023-07-24,2025-07-24,C,CLOSED
LN00268,LN5321000268,CU02473,PR011,BR008,OF0075,PERSONAL_LOAN,69153.83,61856.49,8.68,12,2020-11-07,2021-11-07,C,ACTIVE
LN00269,LN3874000269,CU02484,PR012,BR005,OF0040,PERSONAL_LOAN,947540.93,894000.94,9.57,36,2024-01-31,2027-01-31,D,ACTIVE
LN00270,LN4083000270,CU03931,PR010,BR003,OF0001,PERSONAL_LOAN,938044.86,594214.25,10.90,180,2022-03-01,2037-03-01,A,ACTIVE
LN00271,LN9842000271,CU03192,PR011,BR005,OF0100,PERSONAL_LOAN,2435750.18,720188.67,9.92,36,2019-11-23,2022-11-23,A,ACTIVE
LN00272,LN7816000272,CU04661,PR010,BR003,OF0025,PERSONAL_LOAN,1032208.78,405743.46,10.88,180,2021-03-26,2036-03-26,C,DEFAULTED
LN00273,LN6872000273,CU02101,PR015,BR002,OF0013,HOME_LOAN,134271.10,133292.78,11.71,24,2018-09-16,2020-09-16,A,DEFAULTED
LN00274,LN7788000274,CU04704,PR014,BR010,OF0033,HOME_LOAN,2733700.95,1276879.79,12.83,24,2020-04-14,2022-04-14,B,DEFAULTED
LN00275,LN7961000275,CU01174,PR015,BR010,OF0004,HOME_LOAN,4155917.88,2225316.69,8.30,180,2018-02-15,2033-02-15,A,ACTIVE
LN00276,LN8181000276,CU02916,PR013,BR009,OF0058,HOME_LOAN,3702615.62,721291.67,8.01,180,2019-09-27,2034-09-27,B,DEFAULTED
LN00277,LN4107000277,CU00930,PR015,BR002,OF0066,HOME_LOAN,1690827.26,1235063.91,12.24,240,2019-07-18,2039-07-18,A,DEFAULTED
LN00278,LN3475000278,CU04192,PR010,BR005,OF0042,PERSONAL_LOAN,1323315.80,225578.02,14.27,120,2024-06-06,2034-06-06,A,CLOSED
LN00279,LN6056000279,CU02611,PR011,BR004,OF0030,PERSONAL_LOAN,4712573.38,2055763.90,12.27,12,2022-01-30,2023-01-30,A,DEFAULTED
LN00280,LN3847000280,CU01134,PR011,BR004,OF0087,PERSONAL_LOAN,2907544.43,590656.79,10.41,240,2022-08-10,2042-08-10,B,ACTIVE
LN00281,LN7092000281,CU03572,PR010,BR008,OF0064,PERSONAL_LOAN,1313387.12,955461.63,15.11,240,2018-05-16,2038-05-16,C,CLOSED
LN00282,LN5906000282,CU02093,PR011,BR009,OF0057,PERSONAL_LOAN,450144.54,414873.83,7.64,12,2018-03-06,2019-03-06,C,ACTIVE
LN00283,LN3856000283,CU04091,PR015,BR005,OF0060,HOME_LOAN,1056020.34,700673.55,11.26,60,2018-05-16,2023-05-16,A,DEFAULTED
LN00284,LN9962000284,CU04930,PR012,BR003,OF0078,PERSONAL_LOAN,449768.81,421215.16,15.68,120,2024-03-06,2034-03-06,A,DEFAULTED
LN00285,LN7102000285,CU04781,PR012,BR008,OF0082,PERSONAL_LOAN,823573.76,569758.36,14.28,180,2024-02-11,2039-02-11,B,ACTIVE
LN00286,LN9993000286,CU00905,PR012,BR003,OF0039,PERSONAL_LOAN,3137111.74,1774832.69,7.02,12,2022-07-24,2023-07-24,B,ACTIVE
LN00287,LN7519000287,CU00886,PR010,BR001,OF0031,PERSONAL_LOAN,3236234.31,467875.20,10.43,120,2024-10-09,2034-10-09,A,ACTIVE
LN00288,LN1025000288,CU00429,PR014,BR007,OF0051,HOME_LOAN,800371.80,472705.49,9.04,12,2023-02-26,2024-02-26,A,CLOSED
LN00289,LN1211000289,CU04953,PR014,BR001,OF0019,HOME_LOAN,1382376.75,1346331.43,13.77,24,2018-03-25,2020-03-25,A,ACTIVE
LN00290,LN6150000290,CU02236,PR011,BR003,OF0015,PERSONAL_LOAN,1999916.93,1173768.45,13.46,24,2020-02-23,2022-02-23,C,CLOSED
LN00291,LN4967000291,CU02687,PR013,BR005,OF0100,HOME_LOAN,4464311.22,1682539.48,14.50,24,2022-08-11,2024-08-11,C,CLOSED
LN00292,LN8681000292,CU03209,PR015,BR004,OF0027,HOME_LOAN,4397093.78,3678676.24,10.39,12,2021-03-19,2022-03-19,B,CLOSED
LN00293,LN1095000293,CU03844,PR011,BR005,OF0080,PERSONAL_LOAN,1762780.99,604253.94,15.90,60,2021-12-01,2026-12-01,B,CLOSED
LN00294,LN9266000294,CU00320,PR015,BR006,OF0095,HOME_LOAN,4824843.68,2796400.97,11.38,24,2023-08-10,2025-08-10,D,ACTIVE
LN00295,LN9593000295,CU01921,PR011,BR001,OF0019,PERSONAL_LOAN,192004.85,141831.16,13.14,60,2020-09-26,2025-09-26,B,CLOSED
LN00296,LN5925000296,CU00365,PR015,BR008,OF0097,HOME_LOAN,4450867.18,3285122.19,9.13,24,2021-10-01,2023-10-01,D,DEFAULTED
LN00297,LN2319000297,CU03715,PR015,BR008,OF0082,HOME_LOAN,4202757.69,2365223.43,12.11,36,2020-07-07,2023-07-07,B,CLOSED
LN00298,LN8190000298,CU01297,PR010,BR004,OF0030,PERSONAL_LOAN,2269994.20,282698.25,7.60,60,2022-02-21,2027-02-21,B,CLOSED
LN00299,LN1185000299,CU02919,PR014,BR010,OF0006,HOME_LOAN,4014733.95,2391745.46,14.72,24,2018-08-29,2020-08-29,B,CLOSED
LN00300,LN4716000300,CU01316,PR012,BR007,OF0090,PERSONAL_LOAN,3341506.10,823535.19,7.66,240,2019-06-09,2039-06-09,B,CLOSED
LN00301,LN9231000301,CU02906,PR011,BR001,OF0031,PERSONAL_LOAN,332616.00,104139.17,9.40,12,2022-01-18,2023-01-18,C,ACTIVE
LN00302,LN9353000302,CU02928,PR011,BR003,OF0072,PERSONAL_LOAN,231923.82,128834.79,12.53,36,2021-12-23,2024-12-23,A,ACTIVE
LN00303,LN1006000303,CU02132,PR013,BR002,OF0079,HOME_LOAN,3678684.39,1168431.40,15.63,120,2023-01-07,2033-01-07,B,CLOSED
LN00304,LN6918000304,CU03260,PR010,BR010,OF0008,PERSONAL_LOAN,1812777.52,1623520.00,9.91,120,2024-11-13,2034-11-13,C,DEFAULTED
LN00305,LN6877000305,CU03423,PR010,BR009,OF0099,PERSONAL_LOAN,809170.45,141556.11,13.93,12,2018-03-09,2019-03-09,D,CLOSED
LN00306,LN7873000306,CU03393,PR014,BR004,OF0022,HOME_LOAN,872236.13,295034.09,10.99,12,2023-02-28,2024-02-28,A,DEFAULTED
LN00307,LN7032000307,CU04327,PR014,BR010,OF0008,HOME_LOAN,628402.66,374160.27,14.64,120,2018-01-22,2028-01-22,D,ACTIVE
LN00308,LN4231000308,CU00842,PR015,BR004,OF0063,HOME_LOAN,653356.67,652392.84,10.75,120,2023-11-29,2033-11-29,B,CLOSED
LN00309,LN9614000309,CU02117,PR015,BR005,OF0055,HOME_LOAN,1991054.51,1545543.97,14.38,36,2019-02-12,2022-02-12,B,DEFAULTED
LN00310,LN4113000310,CU00154,PR010,BR010,OF0008,PERSONAL_LOAN,1776358.10,1552423.36,15.61,24,2020-10-15,2022-10-15,A,CLOSED
LN00311,LN2164000311,CU04054,PR014,BR001,OF0003,HOME_LOAN,687558.21,501968.58,10.45,120,2022-04-14,2032-04-14,C,ACTIVE
LN00312,LN1259000312,CU04677,PR012,BR010,OF0059,PERSONAL_LOAN,3172012.09,1170126.74,13.28,180,2018-07-26,2033-07-26,B,CLOSED
LN00313,LN7407000313,CU00906,PR011,BR004,OF0098,PERSONAL_LOAN,3814274.21,2789602.90,7.65,120,2021-01-04,2031-01-04,A,CLOSED
LN00314,LN3545000314,CU03560,PR012,BR009,OF0099,PERSONAL_LOAN,1778130.80,1567829.30,13.54,36,2024-09-20,2027-09-20,C,ACTIVE
LN00315,LN7305000315,CU01565,PR011,BR002,OF0013,PERSONAL_LOAN,2928001.77,2342138.86,10.70,120,2020-06-03,2030-06-03,D,CLOSED
LN00316,LN8557000316,CU03716,PR013,BR010,OF0021,HOME_LOAN,4815150.28,1161176.89,10.35,12,2018-11-29,2019-11-29,B,DEFAULTED
LN00317,LN1664000317,CU02056,PR013,BR005,OF0085,HOME_LOAN,3585363.15,2684318.71,10.28,120,2019-09-02,2029-09-02,A,DEFAULTED
LN00318,LN9988000318,CU03822,PR013,BR003,OF0043,HOME_LOAN,3896040.81,3493955.01,13.48,36,2019-05-27,2022-05-27,A,ACTIVE
LN00319,LN4557000319,CU02184,PR014,BR010,OF0006,HOME_LOAN,1262349.96,982169.90,10.42,240,2022-09-08,2042-09-08,A,ACTIVE
LN00320,LN9132000320,CU00944,PR013,BR008,OF0097,HOME_LOAN,4121122.12,3607437.66,11.62,12,2024-02-19,2025-02-19,C,CLOSED
LN00321,LN2421000321,CU03973,PR015,BR010,OF0014,HOME_LOAN,808072.25,84195.33,14.89,60,2020-01-10,2025-01-10,C,DEFAULTED
LN00322,LN4383000322,CU04063,PR010,BR002,OF0079,PERSONAL_LOAN,1846168.68,621179.14,12.81,24,2023-07-23,2025-07-23,A,DEFAULTED
LN00323,LN3521000323,CU04597,PR011,BR004,OF0096,PERSONAL_LOAN,4916018.11,4223545.79,10.19,120,2018-03-31,2028-03-31,A,ACTIVE
LN00324,LN9090000324,CU02176,PR014,BR009,OF0020,HOME_LOAN,2152353.92,2117531.02,12.82,24,2022-08-28,2024-08-28,B,CLOSED
LN00325,LN6353000325,CU03360,PR012,BR008,OF0082,PERSONAL_LOAN,289733.52,187254.23,9.26,24,2020-09-23,2022-09-23,A,DEFAULTED
LN00326,LN3375000326,CU01099,PR013,BR001,OF0074,HOME_LOAN,3271622.96,1347018.47,9.52,60,2020-08-29,2025-08-29,A,ACTIVE
LN00327,LN4558000327,CU04389,PR015,BR005,OF0080,HOME_LOAN,2290504.10,1989355.69,10.75,12,2022-05-05,2023-05-05,B,ACTIVE
LN00328,LN9824000328,CU04608,PR013,BR004,OF0084,HOME_LOAN,702865.76,651393.26,12.16,60,2019-06-09,2024-06-09,B,CLOSED
LN00329,LN6903000329,CU02119,PR012,BR008,OF0082,PERSONAL_LOAN,4868782.61,3482041.30,10.80,120,2023-08-02,2033-08-02,B,CLOSED
LN00330,LN5051000330,CU01860,PR015,BR008,OF0061,HOME_LOAN,3874835.56,3399971.47,7.09,36,2020-01-06,2023-01-06,A,DEFAULTED
LN00331,LN8124000331,CU01035,PR014,BR001,OF0003,HOME_LOAN,123279.41,62731.18,11.35,24,2021-09-22,2023-09-22,C,ACTIVE
LN00332,LN4327000332,CU04613,PR011,BR010,OF0006,PERSONAL_LOAN,1451836.82,157284.60,11.81,120,2024-02-11,2034-02-11,C,DEFAULTED
LN00333,LN8106000333,CU02234,PR015,BR001,OF0031,HOME_LOAN,871415.13,866217.26,12.56,240,2022-08-14,2042-08-14,C,DEFAULTED
LN00334,LN3680000334,CU01310,PR015,BR002,OF0073,HOME_LOAN,4728391.06,784611.51,12.43,36,2020-01-09,2023-01-09,B,CLOSED
LN00335,LN7938000335,CU04493,PR012,BR009,OF0099,PERSONAL_LOAN,126571.63,123771.83,7.68,120,2022-04-05,2032-04-05,A,ACTIVE
LN00336,LN7711000336,CU03222,PR015,BR004,OF0046,HOME_LOAN,4378051.39,2956637.72,9.76,180,2023-12-21,2038-12-21,C,DEFAULTED
LN00337,LN7585000337,CU04859,PR015,BR007,OF0090,HOME_LOAN,1248788.85,946974.46,7.40,240,2019-09-19,2039-09-19,B,CLOSED
LN00338,LN2772000338,CU02702,PR011,BR009,OF0017,PERSONAL_LOAN,3614291.07,2329300.80,15.99,240,2023-11-03,2043-11-03,C,ACTIVE
LN00339,LN4431000339,CU03988,PR013,BR001,OF0019,HOME_LOAN,55645.52,43872.93,7.70,36,2024-08-26,2027-08-26,D,ACTIVE
LN00340,LN6071000340,CU04368,PR015,BR004,OF0046,HOME_LOAN,4960003.85,3763720.99,9.30,180,2019-08-22,2034-08-22,D,CLOSED
LN00341,LN2791000341,CU02392,PR013,BR010,OF0033,HOME_LOAN,1320547.71,335005.46,11.44,24,2024-08-20,2026-08-20,C,DEFAULTED
LN00342,LN4520000342,CU04916,PR015,BR008,OF0064,HOME_LOAN,525055.36,392619.64,8.42,36,2022-01-07,2025-01-07,B,ACTIVE
